code_commune,department_code,name,centroid_lon,centroid_lat,address_count,postal_codes,min_lon,min_lat,max_lon,max_lat
09084,09,Castex,1.3163057181818185,43.165265745454555,110,09350,1.30147,43.155195,1.337116,43.177221
09085,09,Castillon-en-Couserans,1.0324276155606407,42.920408759725404,437,09800,1.027526,42.912777,1.048375,42.925865
09086,09,Caumont,1.08581275935829,43.02889692513369,187,09160,1.057713,43.002485,1.100496,43.038022
09087,09,Caussou,1.805009121951219,42.768642138211376,123,09250,1.798474,42.767871,1.807912,42.769455
09088,09,Caychax-et-Senconac,1.715437770491803,42.795369754098346,61,09250,1.71015,42.79168,1.720541,42.799056
09089,09,Cazals-des-Baylès,1.9422201076923074,43.09033416923078,65,09500,1.919217,43.086107,1.949351,43.100787
09090,09,Cazaux,1.5197757307692306,43.053894576923085,26,09120,1.509699,43.042201,1.535187,43.068941
09091,09,Cazavet,1.0401007763975159,43.00315686956521,161,09160,1.003895,42.991407,1.069269,43.015026
09092,09,Cazenave-Serres-et-Allens,1.6698831787439616,42.842469294686,207,09400,1.662169,42.837311,1.673868,42.850566
09093,09,Celles,1.6909070250000007,42.919661050000016,120,09000,1.67437,42.912512,1.710157,42.932042
09094,09,Cérizols,1.0630934166666666,43.125089183333344,120,09230,1.045994,43.100502,1.084129,43.13996
09095,09,Cescau,1.038599567961165,42.93150052912618,206,09800,1.029999,42.917086,1.063704,42.942128
09096,09,Château-Verdun,1.6782207236842106,42.78190584210527,76,09310,1.674447,42.778525,1.682502,42.787132
09097,09,Clermont,1.2985780000000002,43.037997401785724,112,09420,1.275144,43.025296,1.308695,43.04611
09098,09,Contrazy,1.2041781833333336,43.05777601666667,60,09230,1.180434,43.044711,1.223766,43.071405
09099,09,Cos,1.5716487370892016,42.97609469014084,213,09000,1.559819,42.96749,1.58297,42.986479
09100,09,Couflens,1.1880997119999996,42.774253000000016,250,09140,1.165432,42.738563,1.20163,42.831563
09101,09,Coussa,1.6812624746835447,43.063055550632924,158,09120,1.665638,43.052304,1.707581,43.073918
09102,09,Coutens,1.822177550000001,43.07359124999999,100,09500,1.814043,43.066534,1.832225,43.076363
09103,09,Crampagna,1.6025876895565105,43.022146991416335,699,09120,1.566994,43.005017,1.611621,43.039854
09104,09,Dalou,1.6406659589977226,43.034980899772236,439,09120,1.631165,43.012462,1.663198,43.047505
09105,09,Daumazan-sur-Arize,1.3057469181818189,43.1442137618182,550,09350,1.280051,43.123739,1.337003,43.163882
09106,09,Dreuilhe,1.8597296363636346,42.94802675,308,09300,1.842255,42.935683,1.884555,42.954688
09107,09,Dun,1.7974602969984204,43.02894812796213,633,"09120,09600",1.748376,42.994694,1.837837,43.053198
09108,09,Durban-sur-Arize,1.3511564022346376,43.01946987709496,179,09240,1.328809,43.011445,1.371691,43.035479
09109,09,Durfort,1.4624269078947372,43.19942771052631,76,09130,1.443932,43.174507,1.490609,43.21132
09110,09,Encourtiech,1.1896417786885247,42.96008710655737,122,09200,1.169961,42.956143,1.213263,42.970441
09111,09,Engomer,1.0592339243027895,42.94528171713147,502,09800,1.047742,42.933958,1.068243,42.955647
09113,09,Ercé,1.286687585170341,42.84658222444889,499,09140,1.250114,42.803542,1.335694,42.872898
09114,09,Erp,1.199199729166667,42.935741015625005,192,09200,1.179972,42.917385,1.21885,42.947067
09115,09,Esclagne,1.849087361445784,42.98052137349398,83,09600,1.839731,42.973782,1.855316,42.982049
09116,09,Escosse,1.5486244729241863,43.12542555595665,277,09100,1.517508,43.110391,1.5807,43.153181
09117,09,Esplas,1.4992691690140847,43.188346338028154,71,09700,1.47952,43.175378,1.519125,43.197624
09118,09,Esplas-de-Sérou,1.3628359510489512,42.97460135664335,143,09420,1.301449,42.954059,1.394273,42.99888
09119,09,Eycheil,1.1620413836930457,42.96523071702636,417,09200,1.148552,42.949991,1.176022,42.970632
09120,09,Fabas,1.1109516330645153,43.115948092741945,248,09230,1.070702,43.097377,1.152976,43.145093
09121,09,Ferrières-sur-Ariège,1.6168076746031752,42.942885275793714,504,09000,1.592029,42.928134,1.62035,42.950234
09122,09,Foix,1.607781332043013,42.96446291505383,4650,09000,1.576612,42.940665,1.637518,42.999406
09123,09,Fornex,1.2465635505617982,43.16554937078651,89,09350,1.221213,43.150349,1.260536,43.181894
09124,09,Le Fossat,1.408775948160536,43.174393239130424,1196,09130,1.389609,43.163148,1.445319,43.196698
09125,09,Fougax-et-Barrineuf,1.8990542620320852,42.87989863279858,561,09300,1.867812,42.853393,1.948664,42.89234
09126,09,Freychenet,1.7267849470198673,42.902200192052966,151,09300,1.703257,42.88826,1.77365,42.915304
09127,09,Gabre,1.4247202558139531,43.06572508720932,172,09290,1.397959,43.052556,1.455829,43.082003
09128,09,Gajan,1.128303795744681,43.02806902978721,235,09190,1.118028,43.014436,1.15179,43.056794
09129,09,Galey,0.911281915841584,42.93634526237623,202,09800,0.884742,42.932959,0.924606,42.946684
09130,09,Ganac,1.566826093203885,42.94886659611651,515,09000,1.547397,42.933,1.584311,42.960289
09131,09,Garanou,1.7516156942148762,42.76835293388429,121,09250,1.736272,42.765154,1.755921,42.773103
09132,09,Gaudiès,1.7289318160173164,43.17220088311687,462,09700,1.700995,43.161821,1.77255,43.187297
09133,09,Génat,1.5727976842105265,42.82364775438597,57,09400,1.558769,42.815121,1.575081,42.832739
09134,09,Gestiès,1.573190364341085,42.76609660465117,129,09220,1.570957,42.763702,1.575241,42.769064
09136,09,Gourbit,1.5326062190476202,42.843433809523795,210,09400,1.527707,42.837228,1.535359,42.8457
09137,09,Gudas,1.6762737826086953,43.00898074999999,92,09120,1.666601,43.001327,1.688207,43.018754
09138,09,L'Herm,1.6839338541666662,42.97460625694443,144,09000,1.646417,42.955632,1.712146,42.993637
09139,09,L'Hospitalet-près-l'Andorre,1.800067605504588,42.58947623853212,109,09390,1.773773,42.577055,1.813593,42.604865
09140,09,Ignaux,1.8392981491712703,42.73164238121547,181,09110,1.835265,42.728322,1.842448,42.736215
09141,09,Illartein,0.9654579156626508,42.93622698795181,83,09800,0.954204,42.926807,0.969984,42.937494
09142,09,Ilhat,1.7801829175257726,42.9563127731959,97,09300,1.770563,42.945298,1.787508,42.960927
09143,09,Illier-et-Laramade,1.5472535747126448,42.78603336781609,87,09220,1.536853,42.782693,1.562185,42.787912
09145,09,Les Issards,1.7376362675159234,43.080755445859886,157,09100,1.732192,43.075013,1.750685,43.089208
09146,09,Justiniac,1.4897279722222223,43.212338555555554,36,09700,1.479884,43.203225,1.502814,43.222872
09147,09,Labatut,1.5161343888888887,43.26067079999999,90,09700,1.503042,43.252659,1.533701,43.270781
09148,09,Lacave,0.9993425122807014,43.040392452631586,285,09160,0.995594,43.038088,1.029652,43.056534
09149,09,Lacourt,1.1734395454545459,42.93999973863639,264,09200,1.157739,42.916744,1.185097,42.955541
09150,09,Lagarde,1.93379344390244,43.048952312195134,205,09500,1.910913,43.033685,1.958891,43.061269
09151,09,Lanoux,1.4285329375,43.119073812500005,32,09130,1.40787,43.115786,1.439509,43.123097
09152,09,Lapège,1.5717285632183913,42.80062376436785,174,09400,1.560455,42.796253,1.5741,42.803851
09153,09,Lapenne,1.7583514770642197,43.146524522935756,109,09500,1.729615,43.129698,1.797144,43.162049
09154,09,Larbont,1.3980736875000002,42.99308110416667,48,09240,1.381608,42.985914,1.419706,43.000307
09155,09,Larcat,1.6609451165048543,42.77831545631068,103,09310,1.648204,42.772819,1.665009,42.780503
09156,09,Larnat,1.6314946444444443,42.79955713333333,45,09310,1.619686,42.798488,1.63271,42.801666
09157,09,Laroque-d'Olmes,1.8674418176638217,42.96936446039892,1755,09600,1.844713,42.956473,1.906134,42.985358
09158,09,Lasserre,1.1662486612021863,43.06912846994537,183,09230,1.146817,43.057224,1.173702,43.089205
09159,09,Lassur,1.7355609426229504,42.76886362295084,122,09310,1.725461,42.749763,1.739042,42.771277
09160,09,Lavelanet,1.8479356893514731,42.93191540619172,3747,09300,1.822586,42.91442,1.872399,42.953875
09161,09,Léran,1.9104522747035564,42.98796695849805,506,09600,1.899606,42.967097,1.946722,42.992978
09162,09,Lercoul,1.5453844266666663,42.768604640000014,75,09220,1.52837,42.69364,1.546427,42.770866
09163,09,Lescousse,1.5122631730769232,43.14965505769229,52,09100,1.488408,43.13718,1.533731,43.167482
09164,09,Lescure,1.2372119397590364,43.00388287650603,332,09420,1.209444,42.97434,1.276646,43.042305
09165,09,Lesparrou,1.9191998450184502,42.93162177121775,271,09300,1.899474,42.912716,1.979882,42.947314
09166,09,Leychert,1.7276774880952377,42.942561404761896,84,09300,1.723549,42.927991,1.735177,42.945965
09167,09,Lézat-sur-Lèze,1.3456131962158395,43.276935192711996,1427,09210,1.298901,43.242811,1.399154,43.313883
09168,09,Lieurac,1.7900891288343563,42.98221912883435,163,09300,1.78031,42.971406,1.796201,42.996347
09169,09,Limbrassac,1.8449739545454553,43.01437960606062,132,09600,1.819235,42.998692,1.873439,43.020284
09170,09,Lissac,1.5116017798742138,43.26833070440249,159,09700,1.496639,43.256841,1.517359,43.270671
09171,09,Lordat,1.75266795,42.77594331666666,60,09250,1.749835,42.775324,1.759697,42.77735
09172,09,Loubaut,1.2826898750000006,43.18777626785715,56,09350,1.266413,43.180729,1.293706,43.19243
09173,09,Loubens,1.550600703703703,43.042008703703715,162,09120,1.529125,43.030678,1.583264,43.057632
09174,09,Loubières,1.6029133333333339,43.00883898076924,156,09000,1.581183,43.004748,1.609691,43.012983
09175,09,Ludiès,1.714953416666667,43.11786237500001,48,09100,1.711307,43.116244,1.722032,43.119868
09176,09,Luzenac,1.7628874425675678,42.76312110810807,296,09250,1.755401,42.756766,1.770842,42.767359
09177,09,Madière,1.5173961144278625,43.10803371144281,201,09100,1.486286,43.099928,1.547408,43.124887
09178,09,Malegoude,1.9343117435897437,43.11016151282052,39,09500,1.914846,43.102698,1.949642,43.116916
09179,09,Malléon,1.7114955853658536,43.032235682926824,41,09120,1.702051,43.027997,1.724657,43.037122
09180,09,Manses,1.8125359509803922,43.103727401960796,102,09500,1.793913,43.084656,1.841217,43.131093
09181,09,Le Mas-d'Azil,1.3565512054945077,43.075332492307645,910,09290,1.303108,43.04005,1.389215,43.102623
09182,09,Massat,1.3541952401055415,42.88708902638516,1137,09320,1.306253,42.854865,1.417232,42.899362
09183,09,Mauvezin-de-Prat,0.9958852352941179,43.031538431372546,102,09160,0.988213,43.0295,1.000182,43.041948
09184,09,Mauvezin-de-Sainte-Croix,1.230976129032258,43.081037,31,09230,1.218472,43.073958,1.244422,43.087316
09185,09,Mazères,1.6778092241708031,43.24746401677484,2623,09270,1.633112,43.187583,1.721015,43.277693
09186,09,Méras,1.311070793650794,43.18253015873016,63,09350,1.298459,43.175785,1.326519,43.192097
09187,09,Mercenac,1.0737428379446643,43.046417324110664,253,09160,1.043371,43.038356,1.093397,43.072045
09188,09,Mercus-Garrabet,1.631027920889986,42.88389671446223,809,09400,1.618926,42.866632,1.661507,42.904301
09189,09,Mérens-les-Vals,1.8366033579418357,42.654009630872494,447,09110,1.811859,42.604308,1.872488,42.682694
09190,09,Mérigon,1.2005479285714287,43.092519119047616,84,09230,1.185685,43.079571,1.218753,43.105392
09192,09,Miglos,1.6019997826086951,42.7873647,230,09400,1.591427,42.778636,1.610387,42.802995
09193,09,Mijanès,2.0550608356164384,42.72981193150685,219,09460,1.987052,42.704969,2.059562,42.731508
09194,09,Mirepoix,1.8731384674796798,43.089321522357764,2460,09500,1.822016,43.068763,1.922082,43.154866
09195,09,Monesple,1.4718462352941175,43.09759576470589,17,09130,1.461317,43.088111,1.493319,43.101524
09196,09,Montagagne,1.4095620294117648,42.974914,34,09240,1.397003,42.967537,1.413621,42.984858
09197,09,Montaillou,1.897907748201438,42.78750197841728,139,09110,1.895342,42.784891,1.899532,42.79236
09198,09,Montardit,1.1907611812080543,43.071555906040246,149,09230,1.169455,43.052715,1.208442,43.083799
09199,09,Montaut,1.651911382775121,43.18387398086122,418,09700,1.610491,43.141677,1.696187,43.225762
09200,09,Montbel,1.9710242475247528,42.979493089108914,101,09600,1.939301,42.954555,2.001154,43.004088
09201,09,Montégut-en-Couserans,1.0956072127659575,42.98261017021277,47,09200,1.091391,42.975159,1.107186,42.994483
09202,09,Montégut-Plantaurel,1.4893632442396314,43.07041875576038,217,09120,1.456865,43.053854,1.521509,43.096676
09203,09,Montels,1.4698485840707967,43.00603478761062,113,09240,1.462422,42.999969,1.480766,43.010853
09204,09,Montesquieu-Avantès,1.2147183262032093,43.032972336898396,187,09200,1.18992,43.013537,1.245416,43.060519
09205,09,Montfa,1.2893986231884058,43.10079940579711,69,09350,1.262387,43.09467,1.317182,43.111218
09206,09,Montferrier,1.7789621482326095,42.88197977309004,877,09300,1.738554,42.842135,1.818941,42.912881
09207,09,Montgailhard,1.6331777068965543,42.936033575431004,928,09330,1.621139,42.923178,1.661554,42.946191
09208,09,Montgauch,1.0759317065217393,43.001187260869564,92,09160,1.066959,42.989454,1.091512,43.008042
09209,09,Montjoie-en-Couserans,1.1718745092348282,43.01109100439753,1137,09200,1.143369,42.977047,1.209762,43.048577
09210,09,Montoulieu,1.6289669851851836,42.907384385185175,540,09000,1.585821,42.893962,1.639334,42.919393
09211,09,Montségur,1.8335733504672884,42.870955560747646,214,09300,1.8195,42.851176,1.835905,42.872471
09212,09,Montseron,1.3245792804878054,43.01707090243901,82,09240,1.296315,43.010046,1.336977,43.035988
09213,09,Moulin-Neuf,1.948555871165645,43.07491109815953,163,09500,1.93532,43.062631,1.956548,43.079661
09214,09,Moulis,1.0928771500742942,42.95575429420504,673,09200,1.067415,42.922952,1.125464,42.978382
09215,09,Nalzen,1.7593681086956519,42.916900079710146,138,09300,1.732937,42.911992,1.788119,42.927621
09216,09,Nescus,1.4368122558139538,42.99245918604651,43,09240,1.420069,42.9811,1.45097,42.995565
09217,09,Niaux,1.5911187278106513,42.81236978698224,169,09400,1.58999,42.805461,1.607116,42.824864
09218,09,Orgeix,1.8658031149425292,42.70791909195404,174,09110,1.854199,42.650183,1.885263,42.71132
09219,09,Orgibet,0.9384800547945208,42.93244318721464,219,09800,0.929817,42.915668,0.951582,42.938102
09220,09,Orlu,1.8907354895833315,42.70008287152781,288,09110,1.880633,42.626621,1.948261,42.703443
09221,09,Ornolac-Ussat-les-Bains,1.6310180855855845,42.82145826126124,222,09400,1.61964,42.815612,1.65764,42.833769
09222,09,Orus,1.50794920754717,42.781842566037746,53,09220,1.507025,42.780944,1.511133,42.782712
09223,09,Oust,1.2233325173611111,42.87267472048611,576,09140,1.207013,42.84906,1.253533,42.888654
09224,09,Pailhès,1.4427935308641981,43.103881166666696,324,09130,1.41318,43.07716,1.487242,43.121925
09225,09,Pamiers,1.6154206433283325,43.11783819370322,6670,09100,1.583008,43.092875,1.667358,43.162293
09226,09,Pech,1.6870142363636362,42.78258949090909,55,09310,1.68455,42.782022,1.689234,42.783406
09227,09,Péreille,1.818614654411765,42.92500857352943,136,09300,1.795516,42.919355,1.830405,42.939191
09228,09,Perles-et-Castelet,1.7917832206405695,42.739640252669034,281,09110,1.781246,42.729049,1.802062,42.744958
09229,09,Le Peyrat,1.92260168219178,42.957483605479524,365,09600,1.906683,42.948013,1.946262,42.963013
09230,09,Le Pla,2.0809953418367346,42.71493774489799,196,09460,2.056993,42.702329,2.084639,42.720598
09231,09,Le Port,1.3795326493256257,42.859413907514444,519,09320,1.350918,42.808506,1.413781,42.878311
09232,09,Prades,1.878236389908258,42.78717550000002,218,09110,1.848247,42.75749,1.891146,42.81079
09233,09,Pradettes,1.8191757692307695,42.989854807692296,26,09600,1.816436,42.988668,1.821538,42.991452
09234,09,Pradières,1.647513058823529,42.96819032352942,68,09000,1.637354,42.962215,1.667546,42.973381
09235,09,Prat-Bonrepaux,1.0259340359589035,43.03138284417807,584,09160,1.001781,43.016789,1.052058,43.046142
09236,09,Prayols,1.6225275234159788,42.92713082920105,363,09000,1.579737,42.919451,1.630202,42.93268
09237,09,Le Puch,2.1008337575757583,42.71829531818183,66,09460,2.098375,42.717452,2.104187,42.71911
09238,09,Les Pujols,1.7213218876404521,43.09190794382021,445,09100,1.694155,43.07961,1.746276,43.107304
09239,09,Quérigut,2.097460101876674,42.69947371313679,373,09460,2.086428,42.682647,2.124127,42.710747
09240,09,Quié,1.594378670454545,42.84613391287877,264,09400,1.587958,42.837257,1.59959,42.850665
09241,09,Rabat-les-Trois-Seigneurs,1.5503471046511614,42.85528127131785,516,09400,1.511277,42.8435,1.568012,42.86353
09242,09,Raissac,1.8128747872340425,42.94179499999999,47,09300,1.806958,42.937899,1.827209,42.942653
09243,09,Régat,1.886342333333333,42.98887646296297,54,09600,1.882938,42.98242,1.892356,42.990536
09244,09,Rieucros,1.765197272959185,43.08093606887757,392,09500,1.749911,43.06766,1.781998,43.085015
09245,09,Rieux-de-Pelleport,1.6123156135593224,43.06121865593218,590,09120,1.60516,43.055149,1.621798,43.069464
09246,09,Rimont,1.2825072343324249,42.99460247683928,367,09420,1.242082,42.970545,1.31542,43.024319
09247,09,Rivèrenert,1.2501513056379818,42.95629164391689,337,09200,1.212927,42.948672,1.30813,42.974432
09249,09,Roquefixade,1.7571763312101916,42.9328647898089,157,09300,1.733931,42.916173,1.793353,42.939261
09250,09,Roquefort-les-Cascades,1.7494089207920798,42.96178195049506,101,09300,1.724608,42.955801,1.768841,42.967956
09251,09,Roumengoux,1.9304587536231888,43.074197499999975,138,09500,1.910725,43.063947,1.943088,43.082617
09252,09,Rouze,2.0727691036036027,42.73242432882883,222,09460,2.067664,42.725282,2.08793,42.751454
09253,09,Sabarat,1.3898200246913577,43.099129466049426,324,09350,1.376778,43.08772,1.420749,43.111495
09254,09,Saint-Amadou,1.7220750450450453,43.110554626126124,222,09100,1.691576,43.104337,1.727886,43.115728
09256,09,Saint-Bauzeil,1.5796076666666663,43.07957516666667,30,09120,1.570958,43.072804,1.598466,43.091046
09257,09,Sainte-Croix-Volvestre,1.172679582463464,43.122169116910236,479,09230,1.117241,43.097624,1.211786,43.155572
09258,09,Saint-Félix-de-Rieutord,1.6700160458715596,43.04596312385322,218,09120,1.655202,43.043493,1.678513,43.049366
09259,09,Saint-Félix-de-Tournegat,1.7481513269230773,43.12553307692308,104,09500,1.732392,43.108611,1.789179,43.137149
09260,09,Sainte-Foi,1.9157387272727275,43.127908909090905,22,09500,1.911768,43.124409,1.924704,43.133288
09261,09,Saint-Girons,1.144535520964965,42.98278377771397,3482,09200,1.125354,42.969454,1.178661,42.995437
09262,09,Saint-Jean-d'Aigues-Vives,1.8706279294117647,42.92470362352942,255,09300,1.861861,42.914595,1.888989,42.92711
09263,09,Saint-Jean-du-Castillonnais,0.9313050674157303,42.93574403370785,89,09800,0.92711,42.933448,0.933818,42.939987
09264,09,Saint-Jean-de-Verges,1.6157754704184701,43.02183678499279,693,09000,1.605911,42.999381,1.656382,43.038383
09265,09,Saint-Jean-du-Falga,1.6257889714285731,43.08655974999999,1400,09100,1.609686,43.070059,1.637622,43.101395
09266,09,Saint-Julien-de-Gras-Capou,1.8564522959999987,43.03761689599999,125,09500,1.840201,43.02419,1.868983,43.046966
09267,09,Saint-Lary,0.880760927927928,42.91883275225226,444,09800,0.857039,42.897091,0.903109,42.934279
09268,09,Saint-Lizier,1.135360147626115,42.99991559421368,1348,09190,1.10522,42.978294,1.150411,43.016513
09269,09,Saint-Martin-de-Caralp,1.54173058506224,42.98972290456433,241,09000,1.5127,42.97626,1.55735,43.00819
09270,09,Saint-Martin-d'Oydes,1.4901601845238093,43.16802244642854,168,09100,1.459687,43.144593,1.514629,43.18199
09271,09,Saint-Michel,1.503913884615385,43.132740923076916,52,09100,1.487153,43.121747,1.524052,43.146661
09272,09,Saint-Paul-de-Jarrat,1.6553514174135722,42.91321857746481,781,09000,1.637611,42.891864,1.677626,42.926002
09273,09,Saint-Pierre-de-Rivière,1.5594455695652174,42.96423048695657,460,09000,1.544258,42.959528,1.571883,42.973435
09274,09,Saint-Quentin-la-Tour,1.900642474576272,43.0325037118644,177,09500,1.891481,43.021738,1.931538,43.04584
09275,09,Saint-Quirc,1.5027110681818177,43.27625963636365,220,09700,1.492768,43.266883,1.516876,43.289002
09276,09,Saint-Victor-Rouzaud,1.5516770181818174,43.094715354545436,110,09100,1.531404,43.067248,1.577459,43.105929
09277,09,Saint-Ybars,1.3903264773960224,43.239247224231455,553,09210,1.357539,43.208507,1.421891,43.270772
09279,09,Salsein,1.0077053229166668,42.90914262500001,96,09800,1.002718,42.907047,1.019081,42.913523
09280,09,Saurat,1.5234590595446553,42.88102542294214,1142,09400,1.453552,42.866077,1.563177,42.899262
09281,09,Sautel,1.8118177926829262,42.97171400000001,82,09300,1.797138,42.95335,1.839984,42.977978
09282,09,Saverdun,1.5768666765327664,43.233960421987206,2365,09700,1.515122,43.180489,1.627052,43.272648
09283,09,Savignac-les-Ormeaux,1.8185236059782617,42.7289772907609,368,09110,1.801546,42.707412,1.830523,42.733457
09284,09,Ségura,1.6905034736842093,43.035302084210535,95,09120,1.681705,43.028377,1.702103,43.04269
09285,09,Seix,1.1942271430000013,42.85422193599994,1000,09140,1.127392,42.774673,1.219851,42.874544
09289,09,Lorp-Sentaraille,1.1132670352644827,43.014470167506275,794,09190,1.093384,43.002972,1.124074,43.030237
09290,09,Sentein,0.9467950363196127,42.865249113801426,413,09800,0.923137,42.833936,0.966638,42.878408
09291,09,Sentenac-d'Oust,1.1712735590551189,42.879317893700765,254,09140,1.132868,42.857884,1.184015,42.893291
09292,09,Sentenac-de-Sérou,1.3904431,42.96906650000001,60,09240,1.386639,42.94469,1.406943,42.97962
09293,09,Serres-sur-Arget,1.515132659966499,42.96687098324962,597,09000,1.479861,42.94811,1.536636,42.983852
09294,09,Sieuras,1.3390372441860467,43.18814082558141,86,09130,1.315056,43.178952,1.371225,43.203317
09295,09,Siguer,1.5642136863468636,42.761774018450204,271,09220,1.530315,42.702676,1.569538,42.777681
09296,09,Aulos-Sinsat,1.6677899238578675,42.79548418781725,197,09310,1.653498,42.787281,1.678291,42.801255
09297,09,Sor,1.009579357142857,42.920362071428556,28,09800,1.005718,42.918035,1.011244,42.921557
09298,09,Sorgeat,1.8517274505494514,42.72935058791209,182,09110,1.847267,42.723715,1.877366,42.735689
09299,09,Soueix-Rogalle,1.20241869245283,42.89304286792455,530,09140,1.16617,42.878393,1.215964,42.906188
09300,09,Soula,1.6906099860139858,42.94144831468531,143,09000,1.669199,42.931301,1.70642,42.943856
09301,09,Soulan,1.2381275114503798,42.91483743129772,524,09320,1.214358,42.895044,1.284348,42.937434
09303,09,Surba,1.579118555555554,42.858279068100366,279,09400,1.566866,42.853784,1.598472,42.86381
09304,09,Suzan,1.435535111111111,43.02569861111111,18,09240,1.429417,43.023142,1.443985,43.034374
09305,09,Tabre,1.8627076538461542,42.98693283333338,234,09600,1.854976,42.980922,1.871831,42.990648
09306,09,Tarascon-sur-Ariège,1.6025926488188982,42.846032827296604,1905,09400,1.561559,42.831233,1.612131,42.861108
09307,09,Taurignan-Castet,1.094908659259259,43.04539742962964,135,09160,1.087152,43.036987,1.113656,43.068658
09308,09,Taurignan-Vieux,1.114067341614908,43.03027563975158,161,09190,1.101225,43.02171,1.119649,43.059705
09309,09,Teilhet,1.778434130841122,43.09107968224297,107,09500,1.774308,43.08132,1.794223,43.10928
09310,09,Thouars-sur-Arize,1.2375763783783786,43.18282256756757,37,09350,1.228203,43.177207,1.244604,43.188418
09311,09,Tignac,1.79460556,42.746302600000014,50,09110,1.787302,42.745323,1.796481,42.752899
09312,09,La Tour-du-Crieu,1.6534138763088995,43.104032772251365,1528,09100,1.637775,43.092028,1.690048,43.115494
09313,09,Tourtouse,1.1316749609756107,43.09164862926831,205,09230,1.115665,43.076586,1.156012,43.107202
09314,09,Tourtrol,1.7990366222222223,43.069640016666696,180,09500,1.788326,43.062141,1.809504,43.077397
09315,09,Trémoulet,1.7162885230769234,43.15743127692309,65,09700,1.702374,43.149103,1.726888,43.165263
09316,09,Troye-d'Ariège,1.8807532592592588,43.025681679012365,81,09500,1.869196,43.009465,1.89999,43.043512
09318,09,Unac,1.7742299830508474,42.76138644067798,118,09250,1.769152,42.756525,1.779812,42.763704
09319,09,Unzent,1.5313865769230763,43.172110423076916,78,09100,1.520679,43.154709,1.549369,43.186846
09320,09,Urs,1.7332364999999998,42.77481621999999,50,09310,1.731189,42.773498,1.735476,42.77591
09321,09,Ussat,1.616776256317689,42.833247083032504,277,09400,1.610755,42.825037,1.629589,42.839755
09322,09,Ustou,1.2771163032679778,42.79164423529446,765,09140,1.186406,42.755961,1.311152,42.835185
09323,09,Vals,1.7592575866666664,43.09752134666665,75,09500,1.751265,43.094311,1.761382,43.108085
09324,09,Varilhes,1.6319177819244601,43.048966940647496,2224,09120,1.610061,43.037438,1.660294,43.074222
09325,09,Vaychis,1.8058262816901411,42.74191411267605,71,09110,1.802182,42.740143,1.817305,42.744043
09326,09,Vèbre,1.7221856363636368,42.77441789610391,154,09310,1.71489,42.770759,1.729955,42.777846
09327,09,Ventenac,1.7285745174825182,43.002211867132885,143,09120,1.694593,42.976856,1.751963,43.020635
09328,09,Verdun,1.6894898129496403,42.79460603956835,278,09310,1.682827,42.788915,1.703396,42.814768
09329,09,Vernajoul,1.6042488564593298,42.98746717703351,418,09000,1.579249,42.976804,1.612384,43.001355
09330,09,Vernaux,1.7640906346153842,42.77509007692307,52,09250,1.755341,42.769998,1.799556,42.796765
09331,09,Le Vernet,1.6077662071823187,43.18514462983426,362,09700,1.580853,43.177883,1.623902,43.198342
09332,09,Verniolle,1.6450346395250213,43.08105207803223,1179,09340,1.629501,43.066608,1.684211,43.090549
09334,09,Val-de-Sos,1.4943246927927931,42.7708004162162,1110,09220,1.430931,42.752942,1.520249,42.807391
09335,09,Villeneuve,0.9817366760563379,42.938283887323934,71,09800,0.979866,42.937424,0.984833,42.942321
09336,09,Villeneuve-d'Olmes,1.824478617866005,42.910787945409474,806,09300,1.79704,42.899141,1.842112,42.920971
09338,09,Villeneuve-du-Latou,1.4341177530864195,43.20345060493827,81,09130,1.418141,43.189261,1.451924,43.21495
09339,09,Villeneuve-du-Paréage,1.6372105999999995,43.15356541951222,410,09100,1.62025,43.145451,1.664515,43.174925
09340,09,Vira,1.7583165869565214,43.05136051449275,138,09120,1.74825,43.047426,1.770463,43.058817
09341,09,Viviès,1.7829553285714292,43.0626412142857,70,09500,1.766659,43.056336,1.791289,43.069761
09342,09,Sainte-Suzanne,1.3817043786982248,43.209774017751464,169,09130,1.332018,43.189881,1.414935,43.219678
10002,10,Ailleville,4.681799214285713,48.2532720238095,168,10200,4.678712,48.24886,4.704817,48.263595
10003,10,Aix-Villemaur-Pâlis,3.727841723100081,48.23371270617002,2658,"10160,10190",3.663987,48.157095,3.762554,48.294311
10004,10,Allibaudières,4.109072294117644,48.584521405228784,153,10700,4.091202,48.576036,4.180526,48.592891
10005,10,Amance,4.512256766169154,48.293473124378096,201,10140,4.499851,48.282202,4.52365,48.301407
10006,10,Arcis-sur-Aube,4.141138853918493,48.53420111974918,1595,10700,4.128736,48.526668,4.158846,48.54231
10007,10,Arconville,4.723819187500001,48.16235576249999,80,10200,4.715828,48.150226,4.733163,48.169093
10008,10,Argançon,4.5984820618556705,48.254648742268046,97,10140,4.5735,48.248029,4.620182,48.259963
10009,10,Arrelles,4.276011360000001,48.04937865333334,75,10340,4.271795,48.047604,4.298495,48.057052
10010,10,Arrembécourt,4.597985568181818,48.54236997727271,44,10330,4.590323,48.540782,4.606042,48.546608
10011,10,Arrentières,4.742221761904761,48.263344894179895,189,10200,4.718744,48.251928,4.755926,48.281679
10012,10,Arsonval,4.649167415525113,48.268394657534245,219,10200,4.638632,48.264875,4.657075,48.286409
